Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
143,Yohann Pelé (http://www.capology.com/soccer/player/yohann-pele/salary-profile/),"$20,814",GK,36,Reserve,2,"$1,082,310","$1,082,310",$0,$0,$0,$0,$0,Marseille
144,Younousse Sankharé (http://www.capology.com/soccer/player/younousse-sankhare/salary-profile/),"$20,814",CM,29,Starter,3,"$1,082,310","$1,082,310","$1,082,310",$0,$0,$0,$0,Bordeaux
145,Jonathan Bamba (http://www.capology.com/soccer/player/jonathan-bamba/salary-profile/),"$20,487",LW,23,Starter,5,"$1,065,345","$1,065,345","$1,065,345","$1,065,345","$1,065,345",$0,$0,Lille
146,Zeki Celik (http://www.capology.com/soccer/player/zeki-celik/salary-profile/),"$20,270",RB,22,Reserve,5,"$1,054,036","$1,054,036","$1,054,036","$1,054,036","$1,054,036",$0,$0,Lille
147,Hyun-jun Suk (http://www.capology.com/soccer/player/hyun-jun-suk/salary-profile/),"$19,770",CF,27,Reserve,4,"$1,028,024","$1,028,024","$1,028,024","$1,028,024",$0,$0,$0,Reims
148,Christophe Jallet (http://www.capology.com/soccer/player/christophe-jallet/salary-profile/),"$19,509",RB,35,Starter,1,"$1,014,453",$0,$0,$0,$0,$0,$0,Nice
149,Jaroslav Plasil (http://www.capology.com/soccer/player/jaroslav-plasil/salary-profile/),"$19,509",CM,37,Reserve,1,"$1,014,453",$0,$0,$0,$0,$0,$0,Bordeaux
150,Paul Baysse (http://www.capology.com/soccer/player/paul-baysse/salary-profile/),"$19,509",CB,30,Starter,1,"$1,014,453",$0,$0,$0,$0,$0,$0,Caen
151,Benjamin Bourigeaud (http://www.capology.com/soccer/player/benjamin-bourigeaud/salary-profile/),"$19,248",CM,25,Starter,3,"$1,000,882","$1,000,882","$1,000,882",$0,$0,$0,$0,Rennes
152,Claudio Beauvue (http://www.capology.com/soccer/player/claudio-beauvue/salary-profile/),"$19,182",RW,30,Starter,1,"$997,489",$0,$0,$0,$0,$0,$0,Caen
153,Arbër Zeneli (http://www.capology.com/soccer/player/arber-zeneli/salary-profile/),"$19,074",LW,24,Reserve,5,"$991,834","$991,834","$991,834","$991,834","$991,834",$0,$0,Reims
154,Alexandre Mendy (http://www.capology.com/soccer/player/alexandre-mendy/salary-profile/),"$19,030",CF,25,Reserve,1,"$989,573",$0,$0,$0,$0,$0,$0,Guingamp
155,Nicolas Benezet (http://www.capology.com/soccer/player/nicolas-benezet/salary-profile/),"$18,878",AM,28,Reserve,2,"$981,656","$981,656",$0,$0,$0,$0,$0,Guingamp
156,Souleymane Camara (http://www.capology.com/soccer/player/souleymane-camara/salary-profile/),"$18,378",RW,36,Reserve,1,"$955,644",$0,$0,$0,$0,$0,$0,Montpellier
157,Didier Ndong (http://www.capology.com/soccer/player/didier-ndong/salary-profile/),"$18,269",CM,24,Reserve,4,"$949,990","$949,990","$949,990","$949,990",$0,$0,$0,Guingamp
158,Benjamin Lecomte (http://www.capology.com/soccer/player/benjamin-lecomte/salary-profile/),"$18,204",GK,27,Starter,5,"$946,597","$946,597","$946,597","$946,597","$946,597",$0,$0,Montpellier
159,Faitout Maouassa (http://www.capology.com/soccer/player/faitout-maouassa/salary-profile/),"$18,204",LM,20,Starter,1,"$946,597",$0,$0,$0,$0,$0,$0,Nîmes
160,Jordan Siebatcheu (http://www.capology.com/soccer/player/jordan-siebatcheu/salary-profile/),"$18,204",CF,22,Reserve,5,"$946,597","$946,597","$946,597","$946,597","$946,597",$0,$0,Rennes
161,Ronny Rodelin (http://www.capology.com/soccer/player/ronny-rodelin/salary-profile/),"$18,204",RW,29,Starter,3,"$946,597","$946,597","$946,597",$0,$0,$0,$0,Guingamp
162,Rene Krhin (http://www.capology.com/soccer/player/rene-krhin/salary-profile/),"$18,160",DM,28,Reserve,2,"$944,335","$944,335",$0,$0,$0,$0,$0,Nantes
163,Majeed Waris (http://www.capology.com/soccer/player/majeed-waris/salary-profile/),"$17,986",CF,27,Reserve,1,"$935,287",$0,$0,$0,$0,$0,$0,Nantes
164,Chang-hun Kwon (http://www.capology.com/soccer/player/chang-hun-kwon/salary-profile/),"$17,834",RW,24,Reserve,3,"$927,371","$927,371","$927,371",$0,$0,$0,$0,Dijon
165,Lamine Koné (http://www.capology.com/soccer/player/lamine-kone/salary-profile/),"$17,638",CB,30,Starter,1,"$917,192",$0,$0,$0,$0,$0,$0,Strasbourg
166,Rui Fonte (http://www.capology.com/soccer/player/rui-fonte/salary-profile/),"$17,638",CF,28,Reserve,1,"$917,192",$0,$0,$0,$0,$0,$0,Lille
167,Timothée Kolodziejczak (http://www.capology.com/soccer/player/timothee-kolodziejczak/salary-profile/),"$17,638",CB,27,Starter,1,"$917,192",$0,$0,$0,$0,$0,$0,St-Étienne
168,Adrien Hunou (http://www.capology.com/soccer/player/adrien-hunou/salary-profile/),"$17,573",AM,25,Starter,2,"$913,800","$913,800",$0,$0,$0,$0,$0,Rennes
169,Andy Delort (http://www.capology.com/soccer/player/andy-delort/salary-profile/),"$17,551",CF,27,Starter,3,"$912,669","$912,669","$912,669",$0,$0,$0,$0,Montpellier
170,Papy Djilobodji (http://www.capology.com/soccer/player/papy-djilobodji/salary-profile/),"$17,464",CB,30,Reserve,1,"$908,145",$0,$0,$0,$0,$0,$0,Guingamp
171,Romain Amalfitano (http://www.capology.com/soccer/player/romain-amalfitano/salary-profile/),"$17,443",CM,29,Reserve,3,"$907,014","$907,014","$907,014",$0,$0,$0,$0,Dijon
172,Paul Lasne (http://www.capology.com/soccer/player/paul-lasne/salary-profile/),"$17,377",DM,30,Reserve,3,"$903,621","$903,621","$903,621",$0,$0,$0,$0,Montpellier
173,Baptiste Santamaría (http://www.capology.com/soccer/player/baptiste-santamaria/salary-profile/),"$17,290",DM,24,Starter,4,"$899,097","$899,097","$899,097","$899,097",$0,$0,$0,Angers
174,Serhou Guirassy (http://www.capology.com/soccer/player/serhou-guirassy/salary-profile/),"$17,290",LW,23,Reserve,1,"$899,097",$0,$0,$0,$0,$0,$0,Amiens
175,Damien Da Silva (http://www.capology.com/soccer/player/damien-da-silva/salary-profile/),"$16,899",CB,30,Starter,2,"$878,740","$878,740",$0,$0,$0,$0,$0,Rennes
176,Mexer (http://www.capology.com/soccer/player/mexer/salary-profile/),"$16,899",CB,30,Reserve,1,"$878,740",$0,$0,$0,$0,$0,$0,Rennes
177,Pedro Mendes (http://www.capology.com/soccer/player/pedro-mendes/salary-profile/),"$16,899",CB,28,Starter,3,"$878,740","$878,740","$878,740",$0,$0,$0,$0,Montpellier
178,Myziane Maolida (http://www.capology.com/soccer/player/myziane-maolida/salary-profile/),"$16,790",CF,20,Starter,5,"$873,086","$873,086","$873,086","$873,086","$873,086",$0,$0,Nice
179,Ludovic Baal (http://www.capology.com/soccer/player/ludovic-baal/salary-profile/),"$16,703",LB,32,Reserve,1,"$868,562",$0,$0,$0,$0,$0,$0,Rennes
180,Carlos Vinícius (http://www.capology.com/soccer/player/carlos-vinicius/salary-profile/),"$16,681",CF,24,Reserve,1,"$867,431",$0,$0,$0,$0,$0,$0,Monaco
181,Juan Ferney Otero (http://www.capology.com/soccer/player/juan-ferney-otero/salary-profile/),"$16,660",RW,23,Starter,3,"$866,300","$866,300","$866,300",$0,$0,$0,$0,Amiens
182,Hamari Traoré (http://www.capology.com/soccer/player/hamari-traore/salary-profile/),"$16,529",RB,27,Starter,3,"$859,514","$859,514","$859,514",$0,$0,$0,$0,Rennes
183,Pablo Chavarría (http://www.capology.com/soccer/player/pablo-chavarria/salary-profile/),"$16,268",CF,31,Starter,1,"$845,943",$0,$0,$0,$0,$0,$0,Reims
184,Jonas Martin (http://www.capology.com/soccer/player/jonas-martin/salary-profile/),"$16,116",CM,29,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,Strasbourg
185,Ramy Bensebaini (http://www.capology.com/soccer/player/ramy-bensebaini/salary-profile/),"$16,116",CB,23,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,Rennes
186,Facundo Píriz (http://www.capology.com/soccer/player/facundo-piriz/salary-profile/),"$16,094",DM,29,Reserve,1,"$836,896",$0,$0,$0,$0,$0,$0,Montpellier
187,Corentin Jean (http://www.capology.com/soccer/player/corentin-jean/salary-profile/),"$15,985",RW,23,Reserve,3,"$831,241","$831,241","$831,241",$0,$0,$0,$0,Toulouse
188,Jonathan Ikoné (http://www.capology.com/soccer/player/jonathan-ikone/salary-profile/),"$15,985",AM,20,Starter,5,"$831,241","$831,241","$831,241","$831,241","$831,241",$0,$0,Lille
189,Kévin N'Doram (http://www.capology.com/soccer/player/kevin-n-doram/salary-profile/),"$15,877",DM,23,Reserve,5,"$825,586","$825,586","$825,586","$825,586","$825,586",$0,$0,Monaco
190,Firmin Mubele (http://www.capology.com/soccer/player/firmin-mubele/salary-profile/),"$15,833",CF,24,Reserve,4,"$823,324","$823,324","$823,324","$823,324",$0,$0,$0,Toulouse
191,Sheyi Ojo (http://www.capology.com/soccer/player/sheyi-ojo/salary-profile/),"$15,746",RW,21,Reserve,1,"$818,801",$0,$0,$0,$0,$0,$0,Reims
192,Tomas Hubocan (http://www.capology.com/soccer/player/tomas-hubocan/salary-profile/),"$15,724",CB,33,Reserve,1,"$817,670",$0,$0,$0,$0,$0,$0,Marseille
193,Mateo Pavlovic (http://www.capology.com/soccer/player/mateo-pavlovic/salary-profile/),"$15,659",CB,28,Reserve,2,"$814,277","$814,277",$0,$0,$0,$0,$0,Angers
194,Flavien Tait (http://www.capology.com/soccer/player/flavien-tait/salary-profile/),"$15,637",LW,26,Starter,2,"$813,146","$813,146",$0,$0,$0,$0,$0,Angers
195,Daniel Congré (http://www.capology.com/soccer/player/daniel-congre/salary-profile/),"$15,616",CB,34,Starter,1,"$812,015",$0,$0,$0,$0,$0,$0,Montpellier
196,Idriss Saadi (http://www.capology.com/soccer/player/idriss-saadi/salary-profile/),"$15,616",CF,27,Reserve,3,"$812,015","$812,015","$812,015",$0,$0,$0,$0,Strasbourg
197,John Bostock (http://www.capology.com/soccer/player/john-bostock/salary-profile/),"$15,616",CM,27,Reserve,3,"$812,015","$812,015","$812,015",$0,$0,$0,$0,Toulouse
198,Lionel Carole (http://www.capology.com/soccer/player/lionel-carole/salary-profile/),"$15,616",LB,28,Reserve,3,"$812,015","$812,015","$812,015",$0,$0,$0,$0,Strasbourg
199,Mathieu Dossevi (http://www.capology.com/soccer/player/mathieu-dossevi/salary-profile/),"$15,616",RW,31,Starter,1,"$812,015",$0,$0,$0,$0,$0,$0,Toulouse
200,Matz Sels (http://www.capology.com/soccer/player/matz-sels/salary-profile/),"$15,616",GK,27,Starter,4,"$812,015","$812,015","$812,015","$812,015",$0,$0,$0,Strasbourg
201,Pablo (http://www.capology.com/soccer/player/pablo/salary-profile/),"$15,616",CB,27,Starter,3,"$812,015","$812,015","$812,015",$0,$0,$0,$0,Bordeaux
202,Romain Danzé (http://www.capology.com/soccer/player/romain-danze/salary-profile/),"$15,616",RB,32,Reserve,1,"$812,015",$0,$0,$0,$0,$0,$0,Rennes
203,Christopher Jullien (http://www.capology.com/soccer/player/christopher-jullien/salary-profile/),"$15,420",CB,26,Starter,3,"$801,836","$801,836","$801,836",$0,$0,$0,$0,Toulouse
204,Hilton (http://www.capology.com/soccer/player/hilton/salary-profile/),"$15,420",CB,41,Starter,1,"$801,836",$0,$0,$0,$0,$0,$0,Montpellier
205,Gabriel Silva (http://www.capology.com/soccer/player/gabriel-silva/salary-profile/),"$15,268",LB,27,Starter,5,"$793,920","$793,920","$793,920","$793,920","$793,920",$0,$0,St-Étienne
206,Stefan Mitrovic (http://www.capology.com/soccer/player/stefan-mitrovic/salary-profile/),"$15,268",CB,28,Starter,4,"$793,920","$793,920","$793,920","$793,920",$0,$0,$0,Strasbourg
207,Adrien Tamèze (http://www.capology.com/soccer/player/adrien-tameze/salary-profile/),"$15,159",DM,25,Starter,3,"$788,265","$788,265","$788,265",$0,$0,$0,$0,Nice
208,Tomas Koubek (http://www.capology.com/soccer/player/tomas-koubek/salary-profile/),"$15,050",GK,26,Starter,3,"$782,610","$782,610","$782,610",$0,$0,$0,$0,Rennes
209,Kolbeinn Sigthórsson (http://www.capology.com/soccer/player/kolbeinn-sigthorsson/salary-profile/),"$14,702",CF,29,Reserve,2,"$764,515","$764,515",$0,$0,$0,$0,$0,Nantes
210,Jérémy Gelin (http://www.capology.com/soccer/player/jeremy-gelin/salary-profile/),"$14,637",CB,21,Starter,4,"$761,123","$761,123","$761,123","$761,123",$0,$0,$0,Rennes
211,Jordan Marié (http://www.capology.com/soccer/player/jordan-marie/salary-profile/),"$14,593",DM,27,Reserve,2,"$758,861","$758,861",$0,$0,$0,$0,$0,Dijon
212,Ludovic Butelle (http://www.capology.com/soccer/player/ludovic-butelle/salary-profile/),"$14,311",GK,36,Starter,1,"$744,159",$0,$0,$0,$0,$0,$0,Angers
213,Romain Thomas (http://www.capology.com/soccer/player/romain-thomas/salary-profile/),"$14,311",CB,30,Starter,4,"$744,159","$744,159","$744,159","$744,159",$0,$0,$0,Angers
214,Thomas Mangani (http://www.capology.com/soccer/player/thomas-mangani/salary-profile/),"$14,311",CM,31,Starter,2,"$744,159","$744,159",$0,$0,$0,$0,$0,Angers
215,Vincent Pajot (http://www.capology.com/soccer/player/vincent-pajot/salary-profile/),"$14,311",DM,28,Reserve,3,"$744,159","$744,159","$744,159",$0,$0,$0,$0,Angers
216,Youssouf Sabaly (http://www.capology.com/soccer/player/youssouf-sabaly/salary-profile/),"$14,289",RB,26,Reserve,3,"$743,028","$743,028","$743,028",$0,$0,$0,$0,Bordeaux
217,Cheikh N'Doye (http://www.capology.com/soccer/player/cheikh-n-doye/salary-profile/),"$14,202",CM,33,Starter,3,"$738,504","$738,504","$738,504",$0,$0,$0,$0,Angers
218,Samuel Kalu (http://www.capology.com/soccer/player/samuel-kalu/salary-profile/),"$14,137",RW,21,Starter,5,"$735,111","$735,111","$735,111","$735,111","$735,111",$0,$0,Bordeaux
219,Romain Del Castillo (http://www.capology.com/soccer/player/romain-del-castillo/salary-profile/),"$14,028",RW,23,Starter,4,"$729,456","$729,456","$729,456","$729,456",$0,$0,$0,Rennes
220,Guessouma Fofana (http://www.capology.com/soccer/player/guessouma-fofana/salary-profile/),"$14,006",CM,26,Reserve,3,"$728,325","$728,325","$728,325",$0,$0,$0,$0,Guingamp
221,Dimitri Liénard (http://www.capology.com/soccer/player/dimitri-lienard/salary-profile/),"$13,767",CM,31,Reserve,3,"$715,885","$715,885","$715,885",$0,$0,$0,$0,Strasbourg
222,Baptiste Guillaume (http://www.capology.com/soccer/player/baptiste-guillaume/salary-profile/),"$13,745",CF,23,Starter,1,"$714,754",$0,$0,$0,$0,$0,$0,Nîmes
223,Saman Ghoddos (http://www.capology.com/soccer/player/saman-ghoddos/salary-profile/),"$13,745",CF,25,Reserve,5,"$714,754","$714,754","$714,754","$714,754","$714,754",$0,$0,Amiens
224,Yoan Cardinale (http://www.capology.com/soccer/player/yoan-cardinale/salary-profile/),"$13,745",GK,25,Reserve,2,"$714,754","$714,754",$0,$0,$0,$0,$0,Nice
225,Cristian López (http://www.capology.com/soccer/player/cristian-lopez/salary-profile/),"$13,724",CF,29,Reserve,2,"$713,623","$713,623",$0,$0,$0,$0,$0,Angers
226,Charles Traoré (http://www.capology.com/soccer/player/charles-traore/salary-profile/),"$13,289",LB,27,Reserve,3,"$691,004","$691,004","$691,004",$0,$0,$0,$0,Nantes
227,Ludovic Ajorque (http://www.capology.com/soccer/player/ludovic-ajorque/salary-profile/),"$13,289",CF,25,Reserve,4,"$691,004","$691,004","$691,004","$691,004",$0,$0,$0,Strasbourg
228,Samuel Grandsir (http://www.capology.com/soccer/player/samuel-grandsir/salary-profile/),"$13,267",RM,22,Reserve,1,"$689,873",$0,$0,$0,$0,$0,$0,Strasbourg
229,Jordi Mboula (http://www.capology.com/soccer/player/jordi-mboula/salary-profile/),"$13,158",RW,20,Reserve,4,"$684,219","$684,219","$684,219","$684,219",$0,$0,$0,Monaco
230,Loïc Puyo (http://www.capology.com/soccer/player/loic-puyo/salary-profile/),"$13,158",LM,30,Reserve,1,"$684,219",$0,$0,$0,$0,$0,$0,Angers
231,Racine Coly (http://www.capology.com/soccer/player/racine-coly/salary-profile/),"$13,158",LB,23,Reserve,4,"$684,219","$684,219","$684,219","$684,219",$0,$0,$0,Nice
232,Jérémy Grimm (http://www.capology.com/soccer/player/jeremy-grimm/salary-profile/),"$13,049",DM,32,Reserve,1,"$678,564",$0,$0,$0,$0,$0,$0,Strasbourg
233,Aaron Leya Iseka (http://www.capology.com/soccer/player/aaron-leya-iseka/salary-profile/),"$13,006",CF,21,Starter,4,"$676,302","$676,302","$676,302","$676,302",$0,$0,$0,Toulouse
234,Benjamin Corgnet (http://www.capology.com/soccer/player/benjamin-corgnet/salary-profile/),"$13,006",AM,32,Reserve,2,"$676,302","$676,302",$0,$0,$0,$0,$0,Strasbourg
235,Enzo Crivelli (http://www.capology.com/soccer/player/enzo-crivelli/salary-profile/),"$13,006",CF,24,Starter,3,"$676,302","$676,302","$676,302",$0,$0,$0,$0,Caen
236,Fayçal Fajr (http://www.capology.com/soccer/player/faycal-fajr/salary-profile/),"$13,006",AM,30,Starter,3,"$676,302","$676,302","$676,302",$0,$0,$0,$0,Caen
237,Jérémy Sorbon (http://www.capology.com/soccer/player/jeremy-sorbon/salary-profile/),"$13,006",CB,35,Reserve,2,"$676,302","$676,302",$0,$0,$0,$0,$0,Guingamp
238,Valentin Rosier (http://www.capology.com/soccer/player/valentin-rosier/salary-profile/),"$12,919",RB,22,Starter,4,"$671,778","$671,778","$671,778","$671,778",$0,$0,$0,Dijon
239,Felix Eboa Eboa (http://www.capology.com/soccer/player/felix-eboa-eboa/salary-profile/),"$12,832",CB,21,Starter,5,"$667,255","$667,255","$667,255","$667,255","$667,255",$0,$0,Guingamp
240,Youssouf Koné (http://www.capology.com/soccer/player/youssouf-kone/salary-profile/),"$12,723",LB,23,Starter,1,"$661,600",$0,$0,$0,$0,$0,$0,Lille
241,Stéphane Bahoken (http://www.capology.com/soccer/player/stephane-bahoken/salary-profile/),"$12,701",CF,26,Starter,4,"$660,469","$660,469","$660,469","$660,469",$0,$0,$0,Angers
242,Lebo Mothiba (http://www.capology.com/soccer/player/lebo-mothiba/salary-profile/),"$12,658",CF,23,Starter,5,"$658,207","$658,207","$658,207","$658,207","$658,207",$0,$0,Strasbourg
243,Prince Oniangué (http://www.capology.com/soccer/player/prince-oniangue/salary-profile/),"$12,593",DM,30,Starter,4,"$654,814","$654,814","$654,814","$654,814",$0,$0,$0,Caen
244,Walter Benítez (http://www.capology.com/soccer/player/walter-benitez/salary-profile/),"$12,527",GK,26,Starter,1,"$651,421",$0,$0,$0,$0,$0,$0,Nice
245,Oussama Haddadi (http://www.capology.com/soccer/player/oussama-haddadi/salary-profile/),"$12,484",LB,27,Starter,1,"$649,160",$0,$0,$0,$0,$0,$0,Dijon
246,Mihailo Ristic (http://www.capology.com/soccer/player/mihailo-ristic/salary-profile/),"$12,462",CM,23,Reserve,4,"$648,029","$648,029","$648,029","$648,029",$0,$0,$0,Montpellier
247,Gen Shoji (http://www.capology.com/soccer/player/gen-shoji/salary-profile/),"$12,440",CB,26,Starter,4,"$646,898","$646,898","$646,898","$646,898",$0,$0,$0,Toulouse
248,Thomas Foket (http://www.capology.com/soccer/player/thomas-foket/salary-profile/),"$12,440",RB,24,Starter,5,"$646,898","$646,898","$646,898","$646,898","$646,898",$0,$0,Reims
249,James Léa Siliki (http://www.capology.com/soccer/player/james-lea-siliki/salary-profile/),"$12,179",CM,22,Reserve,3,"$633,326","$633,326","$633,326",$0,$0,$0,$0,Rennes
250,Rafik Guitane (http://www.capology.com/soccer/player/rafik-guitane/salary-profile/),"$12,092",AM,19,Reserve,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Rennes
251,Ronaël Pierre-Gabriel (http://www.capology.com/soccer/player/ronael-pierre-gabriel/salary-profile/),"$12,092",RB,20,Reserve,5,"$628,803","$628,803","$628,803","$628,803","$628,803",$0,$0,Monaco
252,Emil Krafth (http://www.capology.com/soccer/player/emil-krafth/salary-profile/),"$12,071",RB,24,Starter,1,"$627,672",$0,$0,$0,$0,$0,$0,Amiens
253,Marcus Thuram (http://www.capology.com/soccer/player/marcus-thuram/salary-profile/),"$12,071",CF,21,Starter,2,"$627,672","$627,672",$0,$0,$0,$0,$0,Guingamp
254,Oumar Solet (http://www.capology.com/soccer/player/oumar-solet/salary-profile/),"$12,071",CB,19,Reserve,4,"$627,672","$627,672","$627,672","$627,672",$0,$0,$0,Lyon
255,Ambroise Oyongo (http://www.capology.com/soccer/player/ambroise-oyongo/salary-profile/),"$12,049",LB,27,Starter,4,"$626,541","$626,541","$626,541","$626,541",$0,$0,$0,Montpellier
256,Bakaye Dibassy (http://www.capology.com/soccer/player/bakaye-dibassy/salary-profile/),"$11,984",LB,29,Starter,3,"$623,148","$623,148","$623,148",$0,$0,$0,$0,Amiens
257,Alaixys Romao (http://www.capology.com/soccer/player/alaixys-romao/salary-profile/),"$11,897",DM,35,Starter,2,"$618,624","$618,624",$0,$0,$0,$0,$0,Reims
258,Cheik Traoré (http://www.capology.com/soccer/player/cheik-traore/salary-profile/),"$11,831",RB,24,Reserve,4,"$615,231","$615,231","$615,231","$615,231",$0,$0,$0,Guingamp
259,Marvin Martin (http://www.capology.com/soccer/player/marvin-martin/salary-profile/),"$11,810",AM,31,Reserve,1,"$614,100",$0,$0,$0,$0,$0,$0,Reims
260,Issiaga Sylla (http://www.capology.com/soccer/player/issiaga-sylla/salary-profile/),"$11,788",LB,25,Starter,2,"$612,969","$612,969",$0,$0,$0,$0,$0,Toulouse
261,Théo Pellenard (http://www.capology.com/soccer/player/theo-pellenard/salary-profile/),"$11,744",LB,25,Reserve,2,"$610,708","$610,708",$0,$0,$0,$0,$0,Angers
262,Bassem Srarfi (http://www.capology.com/soccer/player/bassem-srarfi/salary-profile/),"$11,701",RW,21,Reserve,3,"$608,446","$608,446","$608,446",$0,$0,$0,$0,Nice
263,Florent Balmont (http://www.capology.com/soccer/player/florent-balmont/salary-profile/),"$11,701",CM,39,Reserve,1,"$608,446",$0,$0,$0,$0,$0,$0,Dijon
264,Lucas Deaux (http://www.capology.com/soccer/player/lucas-deaux/salary-profile/),"$11,701",DM,30,Reserve,1,"$608,446",$0,$0,$0,$0,$0,$0,Guingamp
265,Mickaël Alphonse (http://www.capology.com/soccer/player/mickael-alphonse/salary-profile/),"$11,701",RB,29,Reserve,3,"$608,446","$608,446","$608,446",$0,$0,$0,$0,Dijon
266,Romain Genevois (http://www.capology.com/soccer/player/romain-genevois/salary-profile/),"$11,701",CB,31,Reserve,1,"$608,446",$0,$0,$0,$0,$0,$0,Caen
267,Yoann Gourcuff (http://www.capology.com/soccer/player/yoann-gourcuff/salary-profile/),"$11,701",AM,32,Reserve,1,"$608,446",$0,$0,$0,$0,$0,$0,Dijon
268,Étienne Didot (http://www.capology.com/soccer/player/etienne-didot/salary-profile/),"$11,701",CM,35,Starter,1,"$608,446",$0,$0,$0,$0,$0,$0,Guingamp
269,Mehdi Zeffane (http://www.capology.com/soccer/player/mehdi-zeffane/salary-profile/),"$11,679",RB,26,Starter,1,"$607,315",$0,$0,$0,$0,$0,$0,Rennes
270,Steven Moreira (http://www.capology.com/soccer/player/steven-moreira/salary-profile/),"$11,679",RB,24,Reserve,3,"$607,315","$607,315","$607,315",$0,$0,$0,$0,Toulouse
271,Ihsan Sacko (http://www.capology.com/soccer/player/ihsan-sacko/salary-profile/),"$11,592",AM,21,Reserve,4,"$602,791","$602,791","$602,791","$602,791",$0,$0,$0,Nice
272,Pierrick Capelle (http://www.capology.com/soccer/player/pierrick-capelle/salary-profile/),"$11,592",CM,31,Reserve,3,"$602,791","$602,791","$602,791",$0,$0,$0,$0,Angers
273,Olivier Boscagli (http://www.capology.com/soccer/player/olivier-boscagli/salary-profile/),"$11,331",LB,21,Reserve,3,"$589,220","$589,220","$589,220",$0,$0,$0,$0,Nice
274,Xavier Chavalerin (http://www.capology.com/soccer/player/xavier-chavalerin/salary-profile/),"$11,331",CM,28,Starter,1,"$589,220",$0,$0,$0,$0,$0,$0,Reims
275,Youcef Atal (http://www.capology.com/soccer/player/youcef-atal/salary-profile/),"$11,309",RB,22,Starter,5,"$588,089","$588,089","$588,089","$588,089","$588,089",$0,$0,Nice
276,Fouad Chafik (http://www.capology.com/soccer/player/fouad-chafik/salary-profile/),"$11,048",RB,32,Reserve,2,"$574,518","$574,518",$0,$0,$0,$0,$0,Dijon
277,Yunis Abdelhamid (http://www.capology.com/soccer/player/yunis-abdelhamid/salary-profile/),"$11,005",CB,31,Starter,2,"$572,256","$572,256",$0,$0,$0,$0,$0,Reims
278,Jules Koundé (http://www.capology.com/soccer/player/jules-kounde/salary-profile/),"$10,940",CB,20,Starter,5,"$568,863","$568,863","$568,863","$568,863","$568,863",$0,$0,Bordeaux
279,Abdoulaye Bamba (http://www.capology.com/soccer/player/abdoulaye-bamba/salary-profile/),"$10,874",RB,28,Starter,3,"$565,470","$565,470","$565,470",$0,$0,$0,$0,Angers
280,Maxime Dupé (http://www.capology.com/soccer/player/maxime-dupe/salary-profile/),"$10,874",GK,26,Reserve,3,"$565,470","$565,470","$565,470",$0,$0,$0,$0,Nantes
281,Lenny Pintor (http://www.capology.com/soccer/player/lenny-pintor/salary-profile/),"$10,831",LW,18,Reserve,5,"$563,208","$563,208","$563,208","$563,208","$563,208",$0,$0,Lyon
282,Mathieu Gorgelin (http://www.capology.com/soccer/player/mathieu-gorgelin/salary-profile/),"$10,831",GK,28,Reserve,2,"$563,208","$563,208",$0,$0,$0,$0,$0,Lyon
283,Igor Lewczuk (http://www.capology.com/soccer/player/igor-lewczuk/salary-profile/),"$10,809",CB,33,Reserve,1,"$562,077",$0,$0,$0,$0,$0,$0,Bordeaux
284,Moussa Diaby (http://www.capology.com/soccer/player/moussa-diaby/salary-profile/),"$10,787",RW,19,Reserve,2,"$560,946","$560,946",$0,$0,$0,$0,$0,PSG
285,Sory Kaba (http://www.capology.com/soccer/player/sory-kaba/salary-profile/),"$10,766",CF,23,Reserve,4,"$559,815","$559,815","$559,815","$559,815",$0,$0,$0,Dijon
286,Malik Tchokounté (http://www.capology.com/soccer/player/malik-tchokounte/salary-profile/),"$10,592",CF,30,Reserve,3,"$550,768","$550,768","$550,768",$0,$0,$0,$0,Caen
287,Thomas Fontaine (http://www.capology.com/soccer/player/thomas-fontaine/salary-profile/),"$10,505",CB,27,Reserve,3,"$546,244","$546,244","$546,244",$0,$0,$0,$0,Reims
288,Abdoulaye Touré (http://www.capology.com/soccer/player/abdoulaye-toure/salary-profile/),"$10,396",DM,25,Starter,4,"$540,589","$540,589","$540,589","$540,589",$0,$0,$0,Nantes
289,Angelo Fulgini (http://www.capology.com/soccer/player/angelo-fulgini/salary-profile/),"$10,396",CM,22,Reserve,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Angers
290,Benjamin Jeannot (http://www.capology.com/soccer/player/benjamin-jeannot/salary-profile/),"$10,396",CF,27,Starter,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Dijon
291,Christophe Kerbrat (http://www.capology.com/soccer/player/christophe-kerbrat/salary-profile/),"$10,396",CB,32,Starter,2,"$540,589","$540,589",$0,$0,$0,$0,$0,Guingamp
292,Franck Tabanou (http://www.capology.com/soccer/player/franck-tabanou/salary-profile/),"$10,396",LB,30,Reserve,1,"$540,589",$0,$0,$0,$0,$0,$0,Guingamp
